scenario,phi_deg,power_required_w,feasible,reflector_area_m2,reflector_side_m,pv_area_m2,pv_fill_factor,structure_mass_kg,structure_areal_density_g_m2,system_areal_density_g_m2,sigma_limit_g_m2,margin_g_m2,relative_to_ideal_swarm_same_eta,equivalent_ideal_ring_half_angle_deg
perimeter_nominal,0.75,100000.0,True,532.6634031097389,23.07950179509382,268.15834213786553,0.503429258650645,6.619674051090984,12.42749926584914,45.015422639904486,45.015422639904486,0.0,0.503429258650645,30.227138457671746
cross_light,1.0,100.0,True,61.009896688373075,7.81088322076147,0.26815834213786555,0.004395325294641413,1.7400909055301221,28.5214530753621,33.762316901508456,33.76231690150845,-7.105427357601002e-15,0.004395325294641413,0.2518343998344314
cross_nominal,1.0,100.0,True,93.508067966955,9.669956978547267,0.26815834213786555,0.0028677562050862877,2.674813606564195,28.605163861469716,33.76231690150845,33.76231690150845,0.0,0.0028677562050862877,0.1643105524401221
perimeter_nominal,1.0,100.0,True,132.85681622629684,11.526353119104796,0.26815834213786555,0.002018401085881117,3.8065747736770645,28.651708522002163,33.76231690150845,33.76231690150845,0.0,0.002018401085881117,0.11564594210819601
cross_light,1.0,300.0,True,62.584591539619794,7.911042380092511,0.8044750264135966,0.012854202713847157,1.755992623566544,28.057906592789625,33.76231690150844,33.76231690150845,7.105427357601002e-15,0.012854202713847157,0.7365118478321675
cross_nominal,1.0,300.0,True,94.98927324123959,9.74624405816105,0.8044750264135966,0.008469114448012576,2.6880263477610447,28.29820942975736,33.76231690150845,33.76231690150845,0.0,0.008469114448012576,0.48525031503817023
perimeter_nominal,1.0,300.0,True,134.46884680361083,11.596070317293304,0.8044750264135966,0.005982612668557476,3.8235503536983813,28.434469727271498,33.762316901508456,33.76231690150845,-7.105427357601002e-15,0.005982612668557476,0.3427805011707808
cross_light,1.0,1000.0,True,68.01665733119788,8.247221188448743,2.6815834213786554,0.039425392640526996,1.8093658812496711,26.60180538480757,33.76231690150845,33.76231690150845,0.0,0.039425392640526996,2.2594942071080637
cross_nominal,1.0,1000.0,True,100.13406173321742,10.006700841596965,2.6815834213786554,0.026779932572026037,2.7331368447144597,27.294776596561423,33.76231690150845,33.76231690150845,0.0,0.026779932572026037,1.5345605714411568
perimeter_nominal,1.0,1000.0,True,140.06834424698098,11.835047285371571,2.6815834213786554,0.019144821307020297,3.8817393336096946,27.71318069388374,33.76231690150845,33.76231690150845,0.0,0.019144821307020297,1.096984479274775
cross_light,1.0,3000.0,True,82.99966928364015,9.110415428707965,8.044750264135965,0.09692508817889525,1.9464104761818035,23.450822069304987,33.76231690150845,33.76231690150845,0.0,0.09692508817889525,5.562130655988334
cross_nominal,1.0,3000.0,True,114.54173064912736,10.702417047056583,8.044750264135965,0.07023423007968367,2.853633240902773,24.913481093141783,33.76231690150845,33.76231690150845,0.0,0.07023423007968367,4.027440725314562
perimeter_nominal,1.0,3000.0,True,155.7446185394314,12.479768368821249,8.044750264135965,0.051653471815459207,4.038723759661023,25.931706646021283,33.76231690150845,33.76231690150845,0.0,0.051653471815459207,2.9608435573855667
cross_light,1.0,10000.0,True,131.8602830054647,11.483043281528843,26.81583421378655,0.20336551388013643,2.3230995316102616,17.617886740876973,33.76231690150845,33.76231690150845,0.0,0.20336551388013643,11.733834494516557
